case_type,global_index,true_sat,claimed_sat,rf_match,confidence_band,hmac_pass,freshness_pass,decision,combined_caught,higher_layer_only_caught
wrong_hardware,826,109,85,False,middle,True,True,flag,False,False
wrong_hardware,826,109,87,False,middle,True,True,flag,False,False
wrong_hardware,826,109,51,False,middle,True,True,flag,False,False
wrong_hardware,827,51,92,False,middle,True,True,flag,False,False
wrong_hardware,827,51,85,False,middle,True,True,flag,False,False
wrong_hardware,827,51,87,False,middle,True,True,flag,False,False
wrong_hardware,827,51,109,True,middle,True,True,flag,False,False
wrong_hardware,828,51,92,False,low,True,True,flag,False,False
wrong_hardware,828,51,85,False,low,True,True,flag,False,False
wrong_hardware,828,51,87,False,low,True,True,flag,False,False
wrong_hardware,828,51,109,False,low,True,True,flag,False,False
wrong_hardware,829,51,92,False,middle,True,True,flag,False,False
wrong_hardware,829,51,85,True,middle,True,True,flag,False,False
wrong_hardware,829,51,87,False,middle,True,True,flag,False,False
wrong_hardware,829,51,109,False,middle,True,True,flag,False,False
wrong_hardware,830,85,92,False,low,True,True,flag,False,False
wrong_hardware,830,85,87,False,low,True,True,flag,False,False
wrong_hardware,830,85,51,True,low,True,True,flag,False,False
wrong_hardware,830,85,109,False,low,True,True,flag,False,False
wrong_hardware,831,85,92,False,high,True,True,reject,True,False
wrong_hardware,831,85,87,False,high,True,True,reject,True,False
wrong_hardware,831,85,51,False,high,True,True,reject,True,False
wrong_hardware,831,85,109,False,high,True,True,reject,True,False
wrong_hardware,832,51,92,False,high,True,True,reject,True,False
wrong_hardware,832,51,85,False,high,True,True,reject,True,False
wrong_hardware,832,51,87,False,high,True,True,reject,True,False
wrong_hardware,832,51,109,False,high,True,True,reject,True,False
wrong_hardware,833,51,92,False,low,True,True,flag,False,False
wrong_hardware,833,51,85,False,low,True,True,flag,False,False
wrong_hardware,833,51,87,True,low,True,True,flag,False,False
wrong_hardware,833,51,109,False,low,True,True,flag,False,False
wrong_hardware,834,87,92,False,high,True,True,reject,True,False
wrong_hardware,834,87,85,True,high,True,True,accept,False,False
wrong_hardware,834,87,51,False,high,True,True,reject,True,False
wrong_hardware,834,87,109,False,high,True,True,reject,True,False
wrong_hardware,835,51,92,False,high,True,True,reject,True,False
wrong_hardware,835,51,85,True,high,True,True,accept,False,False
wrong_hardware,835,51,87,False,high,True,True,reject,True,False
wrong_hardware,835,51,109,False,high,True,True,reject,True,False
wrong_hardware,836,51,92,True,low,True,True,flag,False,False
wrong_hardware,836,51,85,False,low,True,True,flag,False,False
wrong_hardware,836,51,87,False,low,True,True,flag,False,False
wrong_hardware,836,51,109,False,low,True,True,flag,False,False
wrong_hardware,837,109,92,True,middle,True,True,flag,False,False
wrong_hardware,837,109,85,False,middle,True,True,flag,False,False
wrong_hardware,837,109,87,False,middle,True,True,flag,False,False
wrong_hardware,837,109,51,False,middle,True,True,flag,False,False
wrong_hardware,838,87,92,True,middle,True,True,flag,False,False
wrong_hardware,838,87,85,False,middle,True,True,flag,False,False
wrong_hardware,838,87,51,False,middle,True,True,flag,False,False
wrong_hardware,838,87,109,False,middle,True,True,flag,False,False
wrong_hardware,839,87,92,False,high,True,True,reject,True,False
wrong_hardware,839,87,85,False,high,True,True,reject,True,False
wrong_hardware,839,87,51,True,high,True,True,accept,False,False
wrong_hardware,839,87,109,False,high,True,True,reject,True,False
wrong_hardware,840,109,92,False,high,True,True,reject,True,False
wrong_hardware,840,109,85,False,high,True,True,reject,True,False
wrong_hardware,840,109,87,True,high,True,True,accept,False,False
wrong_hardware,840,109,51,False,high,True,True,reject,True,False
wrong_hardware,841,85,92,False,middle,True,True,flag,False,False
wrong_hardware,841,85,87,True,middle,True,True,flag,False,False
wrong_hardware,841,85,51,False,middle,True,True,flag,False,False
wrong_hardware,841,85,109,False,middle,True,True,flag,False,False
wrong_hardware,842,109,92,True,high,True,True,accept,False,False
wrong_hardware,842,109,85,False,high,True,True,reject,True,False
wrong_hardware,842,109,87,False,high,True,True,reject,True,False
wrong_hardware,842,109,51,False,high,True,True,reject,True,False
wrong_hardware,843,51,92,False,low,True,True,flag,False,False
wrong_hardware,843,51,85,False,low,True,True,flag,False,False
wrong_hardware,843,51,87,False,low,True,True,flag,False,False
wrong_hardware,843,51,109,False,low,True,True,flag,False,False
wrong_hardware,844,87,92,False,low,True,True,flag,False,False
wrong_hardware,844,87,85,False,low,True,True,flag,False,False
wrong_hardware,844,87,51,False,low,True,True,flag,False,False
wrong_hardware,844,87,109,True,low,True,True,flag,False,False
wrong_hardware,845,87,92,False,low,True,True,flag,False,False
wrong_hardware,845,87,85,False,low,True,True,flag,False,False
wrong_hardware,845,87,51,False,low,True,True,flag,False,False
wrong_hardware,845,87,109,True,low,True,True,flag,False,False
wrong_hardware,846,92,85,False,high,True,True,reject,True,False
wrong_hardware,846,92,87,False,high,True,True,reject,True,False
wrong_hardware,846,92,51,False,high,True,True,reject,True,False
wrong_hardware,846,92,109,True,high,True,True,accept,False,False
wrong_hardware,847,92,85,False,low,True,True,flag,False,False
wrong_hardware,847,92,87,False,low,True,True,flag,False,False
wrong_hardware,847,92,51,True,low,True,True,flag,False,False
wrong_hardware,847,92,109,False,low,True,True,flag,False,False
wrong_hardware,848,85,92,True,low,True,True,flag,False,False
wrong_hardware,848,85,87,False,low,True,True,flag,False,False
wrong_hardware,848,85,51,False,low,True,True,flag,False,False
wrong_hardware,848,85,109,False,low,True,True,flag,False,False
wrong_hardware,849,51,92,True,low,True,True,flag,False,False
wrong_hardware,849,51,85,False,low,True,True,flag,False,False
wrong_hardware,849,51,87,False,low,True,True,flag,False,False
wrong_hardware,849,51,109,False,low,True,True,flag,False,False
wrong_hardware,850,92,85,False,low,True,True,flag,False,False
wrong_hardware,850,92,87,False,low,True,True,flag,False,False
wrong_hardware,850,92,51,True,low,True,True,flag,False,False
wrong_hardware,850,92,109,False,low,True,True,flag,False,False
wrong_hardware,851,109,92,False,high,True,True,reject,True,False
wrong_hardware,851,109,85,False,high,True,True,reject,True,False
wrong_hardware,851,109,87,False,high,True,True,reject,True,False
wrong_hardware,851,109,51,False,high,True,True,reject,True,False
wrong_hardware,852,87,92,False,high,True,True,reject,True,False
wrong_hardware,852,87,85,True,high,True,True,accept,False,False
wrong_hardware,852,87,51,False,high,True,True,reject,True,False
wrong_hardware,852,87,109,False,high,True,True,reject,True,False
wrong_hardware,853,87,92,False,middle,True,True,flag,False,False
wrong_hardware,853,87,85,False,middle,True,True,flag,False,False
wrong_hardware,853,87,51,False,middle,True,True,flag,False,False
wrong_hardware,853,87,109,False,middle,True,True,flag,False,False
wrong_hardware,854,51,92,False,low,True,True,flag,False,False
wrong_hardware,854,51,85,False,low,True,True,flag,False,False
wrong_hardware,854,51,87,True,low,True,True,flag,False,False
wrong_hardware,854,51,109,False,low,True,True,flag,False,False
wrong_hardware,855,85,92,False,low,True,True,flag,False,False
wrong_hardware,855,85,87,False,low,True,True,flag,False,False
wrong_hardware,855,85,51,False,low,True,True,flag,False,False
wrong_hardware,855,85,109,False,low,True,True,flag,False,False
wrong_hardware,856,51,92,True,middle,True,True,flag,False,False
wrong_hardware,856,51,85,False,middle,True,True,flag,False,False
wrong_hardware,856,51,87,False,middle,True,True,flag,False,False
wrong_hardware,856,51,109,False,middle,True,True,flag,False,False
wrong_hardware,857,85,92,False,low,True,True,flag,False,False
wrong_hardware,857,85,87,False,low,True,True,flag,False,False
wrong_hardware,857,85,51,True,low,True,True,flag,False,False
wrong_hardware,857,85,109,False,low,True,True,flag,False,False
wrong_hardware,858,109,92,False,high,True,True,reject,True,False
wrong_hardware,858,109,85,False,high,True,True,reject,True,False
wrong_hardware,858,109,87,False,high,True,True,reject,True,False
wrong_hardware,858,109,51,False,high,True,True,reject,True,False
wrong_hardware,859,87,92,True,low,True,True,flag,False,False
wrong_hardware,859,87,85,False,low,True,True,flag,False,False
wrong_hardware,859,87,51,False,low,True,True,flag,False,False
wrong_hardware,859,87,109,False,low,True,True,flag,False,False
wrong_hardware,860,92,85,False,low,True,True,flag,False,False
wrong_hardware,860,92,87,True,low,True,True,flag,False,False
wrong_hardware,860,92,51,False,low,True,True,flag,False,False
wrong_hardware,860,92,109,False,low,True,True,flag,False,False
wrong_hardware,861,85,92,False,middle,True,True,flag,False,False
wrong_hardware,861,85,87,False,middle,True,True,flag,False,False
wrong_hardware,861,85,51,True,middle,True,True,flag,False,False
wrong_hardware,861,85,109,False,middle,True,True,flag,False,False
wrong_hardware,862,51,92,False,low,True,True,flag,False,False
wrong_hardware,862,51,85,False,low,True,True,flag,False,False
wrong_hardware,862,51,87,True,low,True,True,flag,False,False
wrong_hardware,862,51,109,False,low,True,True,flag,False,False
wrong_hardware,863,87,92,False,middle,True,True,flag,False,False
wrong_hardware,863,87,85,False,middle,True,True,flag,False,False
wrong_hardware,863,87,51,False,middle,True,True,flag,False,False
wrong_hardware,863,87,109,False,middle,True,True,flag,False,False
wrong_hardware,864,85,92,True,high,True,True,accept,False,False
wrong_hardware,864,85,87,False,high,True,True,reject,True,False
wrong_hardware,864,85,51,False,high,True,True,reject,True,False
wrong_hardware,864,85,109,False,high,True,True,reject,True,False
wrong_hardware,865,87,92,False,high,True,True,reject,True,False
wrong_hardware,865,87,85,True,high,True,True,accept,False,False
wrong_hardware,865,87,51,False,high,True,True,reject,True,False
wrong_hardware,865,87,109,False,high,True,True,reject,True,False
wrong_hardware,866,109,92,False,middle,True,True,flag,False,False
wrong_hardware,866,109,85,True,middle,True,True,flag,False,False
wrong_hardware,866,109,87,False,middle,True,True,flag,False,False
wrong_hardware,866,109,51,False,middle,True,True,flag,False,False
wrong_hardware,867,92,85,False,middle,True,True,flag,False,False
wrong_hardware,867,92,87,False,middle,True,True,flag,False,False
wrong_hardware,867,92,51,False,middle,True,True,flag,False,False
wrong_hardware,867,92,109,True,middle,True,True,flag,False,False
wrong_hardware,868,92,85,True,high,True,True,accept,False,False
wrong_hardware,868,92,87,False,high,True,True,reject,True,False
wrong_hardware,868,92,51,False,high,True,True,reject,True,False
wrong_hardware,868,92,109,False,high,True,True,reject,True,False
wrong_hardware,869,109,92,False,low,True,True,flag,False,False
wrong_hardware,869,109,85,False,low,True,True,flag,False,False
wrong_hardware,869,109,87,True,low,True,True,flag,False,False
wrong_hardware,869,109,51,False,low,True,True,flag,False,False
wrong_hardware,870,51,92,False,low,True,True,flag,False,False
wrong_hardware,870,51,85,False,low,True,True,flag,False,False
wrong_hardware,870,51,87,False,low,True,True,flag,False,False
wrong_hardware,870,51,109,True,low,True,True,flag,False,False
wrong_hardware,871,85,92,False,high,True,True,reject,True,False
wrong_hardware,871,85,87,False,high,True,True,reject,True,False
wrong_hardware,871,85,51,False,high,True,True,reject,True,False
wrong_hardware,871,85,109,False,high,True,True,reject,True,False
wrong_hardware,872,85,92,False,high,True,True,reject,True,False
wrong_hardware,872,85,87,False,high,True,True,reject,True,False
wrong_hardware,872,85,51,False,high,True,True,reject,True,False
wrong_hardware,872,85,109,False,high,True,True,reject,True,False
wrong_hardware,873,51,92,True,high,True,True,accept,False,False
wrong_hardware,873,51,85,False,high,True,True,reject,True,False
wrong_hardware,873,51,87,False,high,True,True,reject,True,False
wrong_hardware,873,51,109,False,high,True,True,reject,True,False
wrong_hardware,874,85,92,False,middle,True,True,flag,False,False
wrong_hardware,874,85,87,True,middle,True,True,flag,False,False
wrong_hardware,874,85,51,False,middle,True,True,flag,False,False
wrong_hardware,874,85,109,False,middle,True,True,flag,False,False
wrong_hardware,875,51,92,False,middle,True,True,flag,False,False
wrong_hardware,875,51,85,False,middle,True,True,flag,False,False
wrong_hardware,875,51,87,False,middle,True,True,flag,False,False
wrong_hardware,875,51,109,True,middle,True,True,flag,False,False
wrong_hardware,876,87,92,False,middle,True,True,flag,False,False
wrong_hardware,876,87,85,False,middle,True,True,flag,False,False
wrong_hardware,876,87,51,True,middle,True,True,flag,False,False
wrong_hardware,876,87,109,False,middle,True,True,flag,False,False
wrong_hardware,877,85,92,False,middle,True,True,flag,False,False
wrong_hardware,877,85,87,False,middle,True,True,flag,False,False
wrong_hardware,877,85,51,False,middle,True,True,flag,False,False
wrong_hardware,877,85,109,False,middle,True,True,flag,False,False
wrong_hardware,878,92,85,True,low,True,True,flag,False,False
wrong_hardware,878,92,87,False,low,True,True,flag,False,False
wrong_hardware,878,92,51,False,low,True,True,flag,False,False
wrong_hardware,878,92,109,False,low,True,True,flag,False,False
wrong_hardware,879,51,92,False,low,True,True,flag,False,False
wrong_hardware,879,51,85,False,low,True,True,flag,False,False
wrong_hardware,879,51,87,False,low,True,True,flag,False,False
wrong_hardware,879,51,109,False,low,True,True,flag,False,False
wrong_hardware,880,87,92,False,high,True,True,reject,True,False
wrong_hardware,880,87,85,False,high,True,True,reject,True,False
wrong_hardware,880,87,51,True,high,True,True,accept,False,False
wrong_hardware,880,87,109,False,high,True,True,reject,True,False
wrong_hardware,881,92,85,False,high,True,True,reject,True,False
wrong_hardware,881,92,87,True,high,True,True,accept,False,False
wrong_hardware,881,92,51,False,high,True,True,reject,True,False
wrong_hardware,881,92,109,False,high,True,True,reject,True,False
wrong_hardware,882,92,85,True,middle,True,True,flag,False,False
wrong_hardware,882,92,87,False,middle,True,True,flag,False,False
wrong_hardware,882,92,51,False,middle,True,True,flag,False,False
wrong_hardware,882,92,109,False,middle,True,True,flag,False,False
wrong_hardware,883,87,92,True,low,True,True,flag,False,False
wrong_hardware,883,87,85,False,low,True,True,flag,False,False
wrong_hardware,883,87,51,False,low,True,True,flag,False,False
